Lijst,NaamWet,taxongroep,scientificName,scientificNameAuthorship,vernacularName,KenmerkCode,Kenmerk,KenmerkwaardeCode,Kenmerkwaarde,kingdom
Provinciaal belangrijke soorten - Antwerpen,Carex pulicaris,Vaatplanten,Carex pulicaris,L.,Vlozegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Carex rostrata,Vaatplanten,Carex rostrata,Stokes,Snavelzegge,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Carex viridula s.l.,Vaatplanten,Carex viridula,s.l.,Dwergzegge groep,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Cicendia filiformis,Vaatplanten,Cicendia filiformis,(L.) Delarbre,Draadgentiaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Cicuta virosa,Vaatplanten,Cicuta virosa,L.,Waterscheerling,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Cirsium dissectum,Vaatplanten,Cirsium dissectum,(L.) Hill,Spaanse ruiter,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Cladium mariscus,Vaatplanten,Cladium mariscus,(L.) Pohl,Galigaan,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Comarum palustre,Vaatplanten,Comarum palustre,L.,Wateraardbei,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Convallaria majalis,Vaatplanten,Convallaria majalis,L.,Lelietje-van-dalen,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Corynephorus canescens,Vaatplanten,Corynephorus canescens,(L.) Beauv.,Buntgras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Cuscuta epithymum,Vaatplanten,Cuscuta epithymum,(L.) L.,Klein warkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Danthonia decumbens,Vaatplanten,Danthonia decumbens,(L.) DC.,Tandjesgras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Deschampsia setacea,Vaatplanten,Deschampsia setacea,(Huds.) Hack.,Moerassmele,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Digitalis purpurea,Vaatplanten,Digitalis purpurea,L.,Vingerhoedskruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Drosera intermedia,Vaatplanten,Drosera intermedia,Hayne,Kleine zonnedauw,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Drosera rotundifolia,Vaatplanten,Drosera rotundifolia,L.,Ronde zonnedauw,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Dryopteris affinis,Vaatplanten,Dryopteris affinis,NULL,Geschubde mannetjesvaren,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Elatine hexandra,Vaatplanten,Elatine hexandra,(Lapierre) DC.,Gesteeld glaskroos,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eleocharis acicularis,Vaatplanten,Eleocharis acicularis,(L.) Roem. et Schult.,Naaldwaterbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eleocharis quinqueflora,Vaatplanten,Eleocharis quinqueflora,(F.X. Hartm.) O. Schwartz,Armbloemige waterbies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Erica cinerea,Vaatplanten,Erica cinerea,L.,Rode dophei,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Erica tetralix,Vaatplanten,Erica tetralix,L.,Gewone dophei,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eriophorum angustifolium,Vaatplanten,Eriophorum angustifolium,Honck.,Veenpluis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eriophorum gracile,Vaatplanten,Eriophorum gracile,Koch ex Roth,Slank wollegras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eriophorum latifolium,Vaatplanten,Eriophorum latifolium,Hoppe,Breed wollegras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eriophorum vaginatum,Vaatplanten,Eriophorum vaginatum,L.,Eenarig wollegras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Filago minima,Vaatplanten,Filago minima,(Smith) Pers.,Dwergviltkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Genista anglica,Vaatplanten,Genista anglica,L.,Stekelbrem,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Genista pilosa,Vaatplanten,Genista pilosa,L.,Kruipbrem,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Gentiana pneumonanthe,Vaatplanten,Gentiana pneumonanthe,L.,Klokjesgentiaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Gratiola officinalis,Vaatplanten,Gratiola officinalis,L.,Genadekruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Hammarbya paludosa,Vaatplanten,Hammarbya paludosa,(L.) O. Kuntze,Veenmosorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Hydrocharis morsus-ranae,Vaatplanten,Hydrocharis morsus-ranae,L.,Kikkerbeet,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Hypericum elodes,Vaatplanten,Hypericum elodes,L.,Moerashertshooi,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Hypericum humifusum,Vaatplanten,Hypericum humifusum,L.,Liggend hertshooi,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Isolepis fluitans,Vaatplanten,Isolepis fluitans,(L.) R. Brown,Vlottende bies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Juncus alpinoarticulatus,Vaatplanten,Juncus alpinoarticulatus,Chaix,Alpenrus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Juncus filiformis,Vaatplanten,Juncus filiformis,L.,Draadrus,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Juncus squarrosus,Vaatplanten,Juncus squarrosus,L.,Trekrus,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Juncus tenageia,Vaatplanten,Juncus tenageia,L. f.,Wijdbloeiende rus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Leucojum aestivum,Vaatplanten,Leucojum aestivum,L.,Zomerklokje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Liparis loeselii,Vaatplanten,Liparis loeselii,(L.) L.C.M. Rich.,Groenknolorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Littorella uniflora,Vaatplanten,Littorella uniflora,(L.) Aschers.,Oeverkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Lobelia dortmanna,Vaatplanten,Lobelia dortmanna,L.,Waterlobelia,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Lonicera periclymenum,Vaatplanten,Lonicera periclymenum,L.,Wilde kamperfoelie,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Luronium natans,Vaatplanten,Luronium natans,(L.) Rafin.,Drijvende waterweegbree,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Luzula multiflora,Vaatplanten,Luzula multiflora,(Ehrh.) Lej.,Veelbloemige veldbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Lycopodiella inundata,Vaatplanten,Lycopodiella inundata,(L.) Holub,Moeraswolfsklauw,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Lycopodium clavatum,Vaatplanten,Lycopodium clavatum,L.,Grote wolfsklauw,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Lysimachia thyrsiflora,Vaatplanten,Lysimachia thyrsiflora,L.,Moeraswederik,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Maianthemum bifolium,Vaatplanten,Maianthemum bifolium,(L.) F.W. Schmidt,Dalkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Menyanthes trifoliata,Vaatplanten,Menyanthes trifoliata,L.,Waterdrieblad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Myrica gale,Vaatplanten,Myrica gale,L.,Wilde gagel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Myriophyllum alterniflorum,Vaatplanten,Myriophyllum alterniflorum,DC.,Teer vederkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Myriophyllum verticillatum,Vaatplanten,Myriophyllum verticillatum,L.,Kransvederkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Nardus stricta,Vaatplanten,Nardus stricta,L.,Borstelgras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Narthecium ossifragum,Vaatplanten,Narthecium ossifragum,(L.) Huds.,Beenbreek,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Nymphoides peltata,Vaatplanten,Nymphoides peltata,(S.G. Gmel.) O. Kuntze,Watergentiaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Osmunda regalis,Vaatplanten,Osmunda regalis,L.,Koningsvaren,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Pedicularis sylvatica,Vaatplanten,Pedicularis sylvatica,L.,Heidekartelblad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Pilularia globulifera,Vaatplanten,Pilularia globulifera,L.,Pilvaren,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Platanthera bifolia,Vaatplanten,Platanthera bifolia,(L.) L.C.M. Rich.,Welriekende nachtorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Polygala serpyllifolia,Vaatplanten,Polygala serpyllifolia,Hose,Liggende vleugeltjesbloem,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Populus nigra var. nigra,Vaatplanten,Populus nigra L. var. nigra,NULL,Zwarte populier var. nigra,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Potamogeton acutifolius,Vaatplanten,Potamogeton acutifolius,Link,Spits fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Potamogeton alpinus,Vaatplanten,Potamogeton alpinus,Balb.,Rossig fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Potamogeton coloratus,Vaatplanten,Potamogeton coloratus,Hornem.,Weegbreefonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Potamogeton compressus,Vaatplanten,Potamogeton compressus,L.,Plat fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Potamogeton friesii,Vaatplanten,Potamogeton friesii,Rupr.,Puntig fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Potamogeton gramineus,Vaatplanten,Potamogeton gramineus,L.,Ongelijkbladig fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Potamogeton lucens,Vaatplanten,Potamogeton lucens,L.,Glanzig fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Potamogeton perfoliatus,Vaatplanten,Potamogeton perfoliatus,L.,Doorgroeid fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Pteridium aquilinum,Vaatplanten,Pteridium aquilinum,(L.) Kuhn,Adelaarsvaren,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Radiola linoides,Vaatplanten,Radiola linoides,Roth,Dwergvlas,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Ranunculus ololeucos,Vaatplanten,Ranunculus ololeucos,Lloyd,Witte waterranonkel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Ranunculus peltatus,Vaatplanten,Ranunculus peltatus,Schrank,Grote waterranonkel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Rhinanthus minor,Vaatplanten,Rhinanthus minor,L.,Kleine ratelaar,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Rhynchospora alba,Vaatplanten,Rhynchospora alba,(L.) Vahl,Witte snavelbies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Rhynchospora fusca,Vaatplanten,Rhynchospora fusca,(L.) Ait. f.,Bruine snavelbies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Ribes nigrum,Vaatplanten,Ribes nigrum,L.,Zwarte bes,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Sanguisorba officinalis,Vaatplanten,Sanguisorba officinalis,L.,Grote pimpernel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Schoenoplectus pungens,Vaatplanten,Schoenoplectus pungens,(Vahl) Palla,Stekende bies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Schoenus nigricans,Vaatplanten,Schoenus nigricans,L.,Knopbies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Silene noctiflora,Vaatplanten,Silene noctiflora,L.,Nachtkoekoeksbloem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Spergula morisonii,Vaatplanten,Spergula morisonii,Boreau,Heidespurrie,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Stratiotes aloides,Vaatplanten,Stratiotes aloides,L.,Krabbenscheer,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Succisa pratensis,Vaatplanten,Succisa pratensis,Moench,Blauwe knoop,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Teesdalia nudicaulis,Vaatplanten,Teesdalia nudicaulis,(L.) R. Brown,Klein tasjeskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Thelypteris palustris,Vaatplanten,Thelypteris palustris,Schott,Moerasvaren,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Thymus serpyllum,Vaatplanten,Thymus serpyllum,L.,Kleine tijm,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Trichophorum cespitosus,Vaatplanten,Trichophorum cespitosus,(L.) Hartm.,Veenbies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Utricularia australis,Vaatplanten,Utricularia australis,R. Brown,Loos blaasjeskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Utricularia intermedia,Vaatplanten,Utricularia intermedia,Hayne,Plat blaasjeskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Utricularia minor,Vaatplanten,Utricularia minor,L.,Klein blaasjeskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Utricularia vulgaris,Vaatplanten,Utricularia vulgaris,L.,Groot blaasjeskruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Vaccaria hispanica,Vaatplanten,Vaccaria hispanica,(Mill.) Rauschert,Koekruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Vaccinium myrtillus,Vaatplanten,Vaccinium myrtillus,L.,Blauwe bosbes,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Vaccinium oxycoccos,Vaatplanten,Vaccinium oxycoccos,L.,Kleine veenbes,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Valeriana dioica,Vaatplanten,Valeriana dioica,L.,Kleine valeriaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Veronica acinifolia,Vaatplanten,Veronica acinifolia,L.,Steentijmereprijs,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Viola canina,Vaatplanten,Viola canina,L.,Hondsviooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Viola palustris,Vaatplanten,Viola palustris,L.,Moerasviooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Wahlenbergia hederacea,Vaatplanten,Wahlenbergia hederacea,(L.) Reichenb.,Klimopklokje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Alosa fallax,Vissen,Alosa fallax,NULL,Fint,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Anguilla anguilla,Vissen,Anguilla anguilla,NULL,Paling,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Cobitis taenia,Vissen,Cobitis taenia,NULL,Kleine modderkruiper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Cottus perifretum/rhenanus,Vissen,Cottus perifretum,NULL,Rivierdonderpad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Cottus perifretum/rhenanus,Vissen,Cottus rhenanus,NULL,Beekdonderpad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Esox lucius,Vissen,Esox lucius,NULL,Snoek,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Lampetra fluviatilis,Vissen,Lampetra fluviatilis,NULL,Rivierprik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Lampetra planeri,Vissen,Lampetra planeri,NULL,Beekprik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Leuciscus leuciscus,Vissen,Leuciscus leuciscus,NULL,Serpeling,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Lota lota,Vissen,Lota lota,NULL,Kwabaal,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Misgurnus fossilis,Vissen,Misgurnus fossilis,NULL,Grote modderkruiper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Osmerus eperlanus,Vissen,Osmerus eperlanus,NULL,Spiering,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Platichthys flesus,Vissen,Platichthys flesus,NULL,Bot,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Rhodeus amarus,Vissen,Rhodeus amarus,NULL,Bittervoorn,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Canis lupus,Zoogdieren,Canis lupus,NULL,Wolf,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Castor fiber,Zoogdieren,Castor fiber,NULL,Europese bever,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Lutra lutra,Zoogdieren,Lutra lutra,NULL,Europese otter,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Martes martes,Zoogdieren,Martes martes,NULL,Boommarter,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Mustela putorius,Zoogdieren,Mustela putorius,NULL,Bunzing,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Neomys fodiens,Zoogdieren,Neomys fodiens,NULL,Waterspitsmuis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Eptesicus serotinus,Zoogdieren,Eptesicus serotinus,NULL,Laatvlieger,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Myotis dasycneme,Zoogdieren,Myotis dasycneme,NULL,Meervleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Myotis daubentonii,Zoogdieren,Myotis daubentonii,NULL,Watervleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Myotis emarginatus,Zoogdieren,Myotis emarginatus,NULL,Ingekorven vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Myotis mystacinus,Zoogdieren,Myotis mystacinus,NULL,Baardvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Myotis nattereri,Zoogdieren,Myotis nattereri,NULL,Franjestaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Nyctalus leisleri,Zoogdieren,Nyctalus leisleri,NULL,Bosvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Nyctalus noctula,Zoogdieren,Nyctalus noctula,NULL,Rosse vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Pipistrellus nathusii,Zoogdieren,Pipistrellus nathusii,NULL,Ruige dwergvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Pipistrellus pipistrellus,Zoogdieren,Pipistrellus pipistrellus,NULL,Gewone dwergvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Pipistrellus pygmaeus,Zoogdieren,Pipistrellus pygmaeus,NULL,Kleine dwergvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Plecotus auritus,Zoogdieren,Plecotus auritus,NULL,Gewone grootoorvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Plecotus austriacus,Zoogdieren,Plecotus austriacus,NULL,Grijze grootoorvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Vespertilio murinus,Zoogdieren,Vespertilio murinus,NULL,Tweekleurige vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
