language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,taxonID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,nomenclaturalCode,locationID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks,isMarine,isFreshwater,isTerrestrial
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:b3937580b3480bf2a7fb31d1264dd868,"Caiman crocodilus (Linnaeus, 1758)",Animalia,Chordata,Reptilia,Crocodilia,Alligatoridae,Caiman,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2017/2017,SOS reptiel,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:b64e66af996f4badffe7af288c533eb9,"Sistrurus (Garman, 1884)",Animalia,Chordata,Reptilia,Squamata,Crotalidae,Sistrurus,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2011/2011,https://www.knack.be/nieuws/giftige-ratelslang-gevonden-langs-e19/,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:b6bf32ff95c447d093d9eb83b35e9698,"Chrysopelea ornata (Shaw, 1802)",Animalia,Chordata,Reptilia,Squamata,Colubridae,Chrysopelea,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,containerBulk,2014/2014,SOS reptiel,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:baa07d3d85472a0bd2764ace88c43d82,"Elaphe sauromates (Pallas, 1814)",Animalia,Chordata,Reptilia,Squamata,Colubridae,Elaphe,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2014/2014,SOS reptiel,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:bac87166164a69df139f1528287ae5ae,"Mauremys (Gray, 1869)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Mauremys,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2018/2018,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:bb23434656bc1cab99558f07ecf23257,"Trimeresurus albolabris (Gray, 1842)",Animalia,Chordata,Reptilia,Squamata,Crotalidae,Trimeresurus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,containerBulk,2021/2021,SOS reptiel,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:bb4d2c2b43952801e5ee4aa52fdef223,"Salamandra salamandra gallaica (Seonane, 1884)",Animalia,Chordata,Amphibia,Urodela,Salamandridae,Salamandra,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2006/2006,Anonymus (2006). Waarneming van een Vuursalamander uit Portugal te Oostende. Hyla flits 2006/5 (september - december 2006),,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:bfcc3b0818bbb98a7b2ee4e54116386c,"Graptemys pseudogeographica (Gray, 1831)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,pet,2014/2019,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:bfcc3b0818bbb98a7b2ee4e54116386c,"Graptemys pseudogeographica (Gray, 1831)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2010/2019,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak | Vogelbescherming Vlaanderen",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:bfcc3b0818bbb98a7b2ee4e54116386c,"Graptemys pseudogeographica (Gray, 1831)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,casual,pet,2013/2020,Natagora,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c06d2716c21a95e2dfbee9d8b3e6f26d,"Sternotherus carinatus (Gray, 1856)",Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Sternotherus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2020/2020,SOS reptiel,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c0c9cd1c21da4c817adb6003f8bb5bd7,"Triturus marmoratus (Latreille, 1800)",Animalia,Chordata,Amphibia,Urodela,Salamandridae,Triturus,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,released,pet,1877/1897,"Weiserbs A. et Jacob J.-P. 2005. Amphibiens et Reptiles de la Région de Bruxelles-Capitale. Aves et Institut Bruxellois pour la Gestion de l’Environnement, Bruxelles. 107 pages.",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c0c9cd1c21da4c817adb6003f8bb5bd7,"Triturus marmoratus (Latreille, 1800)",Animalia,Chordata,Amphibia,Urodela,Salamandridae,Triturus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,landscapeImprovement,2018/2020,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c0c9cd1c21da4c817adb6003f8bb5bd7,"Triturus marmoratus (Latreille, 1800)",Animalia,Chordata,Amphibia,Urodela,Salamandridae,Triturus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2018/2020,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c2da78106f71af0c16caa8376d4834d6,"Trachylepis striata (Peters, 1844)",Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2018/2019,Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c4e337cdf3f808ff3e4f612db69f2aa7,"Blanus (Wagler, 1830)",Animalia,Chordata,Reptilia,Squamata,Blanidae,Blanus,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2021/2021,Firsthand account,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c53ba30dc2319c9f31d074420251f777,"Pseudemys nelsoni (Carr, 1938)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,pet,2018/2018,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c744d57c2c1a6dc9b72467bc066640c7,"Gekko gecko (Linnaeus, 1758)",Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2010/2012,Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:c853660656a6faf1dbf25b120a37fb69,"Python molurus (Linnaeus, 1758)",Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2010/2018,SOS reptiel | Vogelbescherming Vlaanderen,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:cad99dfac5d13fd88f386ea0214c60a3,"Thamnophis saurita (Linnaeus, 1766)",Animalia,Chordata,Reptilia,Squamata,Natricidae,Thamnophis,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,pet,1993/1994,"Weiserbs A. et Jacob J.-P. 2005. Amphibiens et Reptiles de la Région de Bruxelles-Capitale. Aves et Institut Bruxellois pour la Gestion de l’Environnement, Bruxelles. 107 pages.",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:cb211c2957617d0f0ab81e7b8333ebfe,"Dryophytes japonicus (Günther, 1859)",Animalia,Chordata,Amphibia,Anura,Hylidae,Dryophytes,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,containerBulk,2021/2021,SOS reptiel,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:cb64e2a4146c6a849a072d1edc83ae43,"Lacerta strigata (Eichwald, 1831)",Animalia,Chordata,Reptilia,Squamata,Lacertidae,Lacerta,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,containerBulk,2021/2021,Hyla werkgroep,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:cd49a0416885c2e883d12561289d6614,"Thamnophis marcianus (Baird and Girard,1853)",Animalia,Chordata,Reptilia,Squamata,Natricidae,Thamnophis,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,pet,1993/1994,"Weiserbs A. et Jacob J.-P. 2005. Amphibiens et Reptiles de la Région de Bruxelles-Capitale. Aves et Institut Bruxellois pour la Gestion de l’Environnement, Bruxelles. 107 pages.",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:cec9b34e435dab7b703ae88b3c9c686b,"Graptemys geographica (Lesueur, 1817)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2010/2014,Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d10a2f81ec69b7de222c600d82d85c65,"Anolis (Daudin, 1802)",Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2018/2018,Own observation,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d4b7adfe4d5857a15e3a05b676398888,"Pantherophis obsoletus (Say, 1823)",Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2013/2020,https://www.hbvl.be/cnt/dmf20200724_95741235 | Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d4b7adfe4d5857a15e3a05b676398888,"Pantherophis obsoletus (Say, 1823)",Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,casual,pet,,Natagora,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d4e4618bd9c2f81c096cb372dd78b33d,"Trachemys scripta (Thunberg In Schoepff, 1792)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Trachemys,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,pet,2009/2024,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d4e4618bd9c2f81c096cb372dd78b33d,"Trachemys scripta (Thunberg In Schoepff, 1792)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Trachemys,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,1975/2024,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak | Vogelbescherming Vlaanderen",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d513d682fdd52536c12f3318c46c81b2,"Zamenis scalaris (Schinz, 1822)",Animalia,Chordata,Reptilia,Squamata,Colubridae,Zamenis,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2023/2023,https://waarnemingen.be/observation/275826438/,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d72168ac44c60424d6781eb17fff357e,"Pogona vitticeps (Ahl, 1926)",Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2010/2019,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak | Vogelbescherming Vlaanderen | SOS reptiel",,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d72168ac44c60424d6781eb17fff357e,"Pogona vitticeps (Ahl, 1926)",Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,casual,pet,,Natagora,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:d98583b9eb43e884fdb10e6db7cf0d50,"Bufotes viridis (Laurenti, 1768)",Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufotes,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,pet,2015/2015,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:db2e5b8fb798afe736d22f7ae3c1a3e3,"Iguana (Laurenti, 1768)",Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2013/2013,Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:ddaf32d3e3009ae6baee5fd654ce42af,"Daboia palaestinae (Werner, 1938)",Animalia,Chordata,Reptilia,Squamata,Viperidae,Daboia,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,containerBulk,2022/2022,"https://www.vrt.be/vrtnws/nl/2022/04/06/giftige-adder-pelt/#:~:text=De%20Palestijnse%20adder%20kroop%20rond,Belgi%C3%AB%20geen%20tegengif%20voor%20bestaat.&text=Dilissen%20Logistics%20in%20Pelt%20verwittigde,in%20een%20lading%20uit%20Isra%C3%ABl.",,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:de10c9dd3e8845310c5f50ba9677691e,"Phelsuma (Gray, 1825)",Animalia,Chordata,Reptilia,Squamata,gekkonidae,Phelsuma,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2013/2018,SOS reptiel | Vogelbescherming Vlaanderen | Own observation,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:df7a6aafcefb4823202aa3bfe6f8ad59,"Lycodon capucinus (Boie, 1827)",Animalia,Chordata,Reptilia,Squamata,Colubridae,Lycodon,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2013/2013,Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:e2ebcc22f42f1657be8bd16ffcf20406,"Heterodon nasicus (Baird & Girard, 1852)",Animalia,Chordata,Reptilia,Squamata,Colubridae,Heterodon,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2020/2021,SOS reptiel,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:e3183249eb168863b68db6b070f2b724,"Eublepharis macularius (Blyth, 1854)",Animalia,Chordata,Reptilia,Squamata,Eublepharidae,Eublepharis,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2012/2019,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak | News article | Vogelbescherming Vlaanderen | SOS reptiel",,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:e4e0c83e09cbcdffaea058abdfcfb10d,"Pseudemys concinna (Le Conte, 1830)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2017/2017,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:e718a5157d8df94fca60e574b75e76af,"Basiliscus plumifrons (Cope, 1876)",Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2017/2017,SOS reptiel,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:e8398ebb5bc90926dc173029b4791ee0,"Trioceros hoehnelii (Steindachner, 1891)",Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Trioceros,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2019/2019,Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:ef3160b26c1f70d22f528507d9946a05,"Lacerta bilineata (Daudin, 1802)",Animalia,Chordata,Reptilia,Squamata,Lacertidae,Lacerta,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,reproducing,pet,2006/2024,https://waarnemingen.be/species/26707/observations/?date_after=2000-08-02&date_before=2024-08-01&country_division=&search=&advanced=on&user=&location=&sex=&month=&life_stage=&activity=&method=&validation_status=,,FALSE,FALSE,TRUE
