Lijst,NaamWet,taxongroep,scientificName,scientificNameAuthorship,vernacularName,KenmerkCode,Kenmerk,KenmerkwaardeCode,Kenmerkwaarde,kingdom
Provinciaal belangrijke soorten - Oost-Vlaanderen,Rubus idaeus,Vaatplanten,Rubus idaeus,L.,Framboos,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Rumex sanguineus,Vaatplanten,Rumex sanguineus,L.,Bloedzuring,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Sanguisorba officinalis,Vaatplanten,Sanguisorba officinalis,L.,Grote pimpernel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Sanicula europaea,Vaatplanten,Sanicula europaea,L.,Heelkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Schoenoplectus pungens,Vaatplanten,Schoenoplectus pungens,(Vahl) Palla,Stekende bies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Schoenoplectus triqueter,Vaatplanten,Schoenoplectus triqueter,(L.) Palla,Driekantige bies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Senecio sarracenicus,Vaatplanten,Senecio sarracenicus,L.,Rivierkruiskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Sium latifolium,Vaatplanten,Sium latifolium,L.,Grote watereppe,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Spergularia marina,Vaatplanten,Spergularia marina,(L.) Besser,Zilte schijnspurrie,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Stellaria pallida,Vaatplanten,Stellaria pallida,(Dum.) Piré,Duinvogelmuur,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Stratiotes aloides,Vaatplanten,Stratiotes aloides,L.,Krabbenscheer,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Tamus communis,Vaatplanten,Tamus communis,L.,Spekwortel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Teucrium scordium,Vaatplanten,Teucrium scordium,L.,Moerasgamander,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Triglochin maritima,Vaatplanten,Triglochin maritima,L.,Schorrenzoutgras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Utricularia australis,Vaatplanten,Utricularia australis,R. Brown,Loos blaasjeskruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Valerianella carinata,Vaatplanten,Valerianella carinata,Loisel.,Gegroefde veldsla,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Veronica montana,Vaatplanten,Veronica montana,L.,Bosereprijs,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Viola canina,Vaatplanten,Viola canina,L.,Hondsviooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Viola odorata,Vaatplanten,Viola odorata,L.,Maarts viooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Viola reichenbachiana,Vaatplanten,Viola reichenbachiana,Jord. ex Boreau,Donkersporig bosviooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Viola riviniana,Vaatplanten,Viola riviniana,Reichenb.,Bleeksporig bosviooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Oost-Vlaanderen,Alosa fallax,Vissen,Alosa fallax,NULL,Fint,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Anguilla anguilla,Vissen,Anguilla anguilla,NULL,Paling,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Cobitis taenia,Vissen,Cobitis taenia,NULL,Kleine modderkruiper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Cottus perifretum/rhenanus,Vissen,Cottus perifretum,NULL,Rivierdonderpad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Cottus perifretum/rhenanus,Vissen,Cottus rhenanus,NULL,Beekdonderpad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Lampetra fluviatilis,Vissen,Lampetra fluviatilis,NULL,Rivierprik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Lampetra planeri,Vissen,Lampetra planeri,NULL,Beekprik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Leuciscus leuciscus,Vissen,Leuciscus leuciscus,NULL,Serpeling,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Osmerus eperlanus,Vissen,Osmerus eperlanus,NULL,Spiering,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Platichthys flesus,Vissen,Platichthys flesus,NULL,Bot,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Rhodeus amarus,Vissen,Rhodeus amarus,NULL,Bittervoorn,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Castor fiber,Zoogdieren,Castor fiber,NULL,Europese bever,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Crocidura leucodon,Zoogdieren,Crocidura leucodon,NULL,Veldspitsmuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Eliomys quercinus,Zoogdieren,Eliomys quercinus,NULL,Eikelmuis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Lutra lutra,Zoogdieren,Lutra lutra,NULL,Europese otter,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Neomys fodiens,Zoogdieren,Neomys fodiens,NULL,Waterspitsmuis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Barbastella barbastellus,Zoogdieren,Barbastella barbastellus,NULL,Mopsvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Eptesicus serotinus,Zoogdieren,Eptesicus serotinus,NULL,Laatvlieger,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Myotis dasycneme,Zoogdieren,Myotis dasycneme,NULL,Meervleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Myotis daubentonii,Zoogdieren,Myotis daubentonii,NULL,Watervleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Myotis emarginatus,Zoogdieren,Myotis emarginatus,NULL,Ingekorven vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Myotis mystacinus,Zoogdieren,Myotis mystacinus,NULL,Baardvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Myotis nattereri,Zoogdieren,Myotis nattereri,NULL,Franjestaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Nyctalus leisleri,Zoogdieren,Nyctalus leisleri,NULL,Bosvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Nyctalus noctula,Zoogdieren,Nyctalus noctula,NULL,Rosse vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Pipistrellus nathusii,Zoogdieren,Pipistrellus nathusii,NULL,Ruige dwergvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Pipistrellus pipistrellus,Zoogdieren,Pipistrellus pipistrellus,NULL,Gewone dwergvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Pipistrellus pygmaeus,Zoogdieren,Pipistrellus pygmaeus,NULL,Kleine dwergvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Plecotus auritus,Zoogdieren,Plecotus auritus,NULL,Gewone grootoorvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Plecotus austriacus,Zoogdieren,Plecotus austriacus,NULL,Grijze grootoorvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Oost-Vlaanderen,Vespertilio murinus,Zoogdieren,Vespertilio murinus,NULL,Tweekleurige vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
