Lijst,NaamWet,taxongroep,scientificName,scientificNameAuthorship,vernacularName,KenmerkCode,Kenmerk,KenmerkwaardeCode,Kenmerkwaarde,kingdom
Provinciaal belangrijke soorten - West-Vlaanderen,Glaucium flavum Crantz,Vaatplanten,Glaucium flavum,Crantz,Gele hoornpapaver,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Gymnadenia conopsea (L.) R. Brown,Vaatplanten,Gymnadenia conopsea,(L.) R. Brown,Grote muggenorchis,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Herminium monorchis (L.) R. Brown,Vaatplanten,Herminium monorchis,(L.) R. Brown,Honingorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Himantoglossum hircinum (L.) Spreng.,Vaatplanten,Himantoglossum hircinum,(L.) Spreng.,Bokkenorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Hippuris vulgaris L.,Vaatplanten,Hippuris vulgaris,L.,Lidsteng,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Honckenya peploides (L.) Ehrh.,Vaatplanten,Honckenya peploides,(L.) Ehrh.,Zeepostelein,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Hottonia palustris L.,Vaatplanten,Hottonia palustris,L.,Waterviolier,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Vaatplanten,Hyacinthoides non-scripta,(L.) Chouard ex Rothm.,Wilde hyacint,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Hypericum elodes L.,Vaatplanten,Hypericum elodes,L.,Moerashertshooi,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Hypericum pulchrum L.,Vaatplanten,Hypericum pulchrum,L.,Fraai hertshooi,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Jasione montana L.,Vaatplanten,Jasione montana,L.,Zandblauwtje,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Juncus maritimus Lam.,Vaatplanten,Juncus maritimus,Lam.,Zeerus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Lathyrus palustris L.,Vaatplanten,Lathyrus palustris,L.,Moeraslathyrus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Lathyrus tuberosus L.,Vaatplanten,Lathyrus tuberosus,L.,Aardaker,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Leucojum aestivum L.,Vaatplanten,Leucojum aestivum,L.,Zomerklokje,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Limonium vulgare Mill.,Vaatplanten,Limonium vulgare,Mill.,Lamsoor,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Linum catharticum L.,Vaatplanten,Linum catharticum,L.,Geelhartje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Lychnis flos-cuculi L.,Vaatplanten,Lychnis flos-cuculi,L.,Echte koekoeksbloem,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Maianthemum bifolium (L.) F.W. Schmidt,Vaatplanten,Maianthemum bifolium,(L.) F.W. Schmidt,Dalkruid,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Melampyrum pratense L.,Vaatplanten,Melampyrum pratense,L.,Hengel,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Menyanthes trifoliata L.,Vaatplanten,Menyanthes trifoliata,L.,Waterdrieblad,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Myrica gale L.,Vaatplanten,Myrica gale,L.,Wilde gagel,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Nuphar lutea (L.) Smith,Vaatplanten,Nuphar lutea,(L.) Smith,Gele plomp,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Nymphoides peltata (S.G. Gmel.) O. Kuntze,Vaatplanten,Nymphoides peltata,(S.G. Gmel.) O. Kuntze,Watergentiaan,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Oenanthe lachenalii C.C. Gmel.,Vaatplanten,Oenanthe lachenalii,C.C. Gmel.,Zilt torkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Oenanthe pimpinelloides L.,Vaatplanten,Oenanthe pimpinelloides,L.,Beverneltorkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Oenanthe silaifolia Bieb.,Vaatplanten,Oenanthe silaifolia,Bieb.,Weidekervel-torkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Ophrys apifera Huds.,Vaatplanten,Ophrys apifera,Huds.,Bijenorchis,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Orchis militaris L.,Vaatplanten,Orchis militaris,L.,Soldaatje,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Orchis morio L.,Vaatplanten,Orchis morio,L.,Harlekijn,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Orobanche caryophyllacea Smith,Vaatplanten,Orobanche caryophyllacea,Smith,Walstrobremraap,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Orobanche rapum-genistae Thuill.,Vaatplanten,Orobanche rapum-genistae,Thuill.,Grote bremraap,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Osmunda regalis L.,Vaatplanten,Osmunda regalis,L.,Koningsvaren,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Parapholis strigosa (Dum.) C.E. Hubbard,Vaatplanten,Parapholis strigosa,(Dum.) C.E. Hubbard,Dunstaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Paris quadrifolia L.,Vaatplanten,Paris quadrifolia,L.,Eenbes,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Parnassia palustris L.,Vaatplanten,Parnassia palustris,L.,Parnassia,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Petroselinum segetum (L.) Koch,Vaatplanten,Petroselinum segetum,(L.) Koch,Wilde peterselie,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Peucedanum palustre (L.) Moench,Vaatplanten,Peucedanum palustre,(L.) Moench,Melkeppe,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Platanthera bifolia (L.) L.C.M. Rich.,Vaatplanten,Platanthera bifolia,(L.) L.C.M. Rich.,Welriekende nachtorchis,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Platanthera chlorantha (Cust.) Reichenb.,Vaatplanten,Platanthera chlorantha,(Cust.) Reichenb.,Bergnachtorchis,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Polygala vulgaris L.,Vaatplanten,Polygala vulgaris,L.,Gewone vleugeltjesbloem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Polygonum oxyspermum C.A. Mey. et Bunge ex Ledeb.,Vaatplanten,Polygonum oxyspermum,C.A. Mey. et Bunge ex Ledeb.,Zandvarkensgras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Populus nigra L. var. Nigra,Vaatplanten,Populus nigra L. var. nigra,NULL,Zwarte populier var. nigra,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Primula elatior (L.) Hill,Vaatplanten,Primula elatior,(L.) Hill,Slanke sleutelbloem,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Primula veris L.,Vaatplanten,Primula veris,L.,Gulden sleutelbloem,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Primula vulgaris Huds.,Vaatplanten,Primula vulgaris,Huds.,Stengelloze sleutelbloem,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Puccinellia capillaris (Liljebl.) Jansen,Vaatplanten,Puccinellia capillaris,(Liljebl.) Jansen,Bleek kweldergras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Rhinanthus angustifolius C.C. Gmel.,Vaatplanten,Rhinanthus angustifolius,C.C. Gmel.,Grote ratelaar,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Rhinanthus minor L.,Vaatplanten,Rhinanthus minor,L.,Kleine ratelaar,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Sagina nodosa (L.) Fenzl,Vaatplanten,Sagina nodosa,(L.) Fenzl,Sierlijke vetmuur,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Sagittaria sagittifolia L.,Vaatplanten,Sagittaria sagittifolia,L.,Pijlkruid,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Schoenoplectus lacustris (L.) R. Brown,Vaatplanten,Schoenoplectus lacustris,(L.) R. Brown,Mattenbies,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Scutellaria minor Huds.,Vaatplanten,Scutellaria minor,Huds.,Klein glidkruid,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Senecio aquaticus Hill,Vaatplanten,Senecio aquaticus,Hill,Waterkruiskruid,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Senecio paludosus L.,Vaatplanten,Senecio paludosus,L.,Moeraskruiskruid,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Serratula tinctoria L.,Vaatplanten,Serratula tinctoria,L.,Zaagblad,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Silene conica L.,Vaatplanten,Silene conica,L.,Kegelsilene,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Sison amomum L.,Vaatplanten,Sison amomum,L.,Steeneppe,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Sium latifolium L.,Vaatplanten,Sium latifolium,L.,Grote watereppe,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Succisa pratensis Moench,Vaatplanten,Succisa pratensis,Moench,Blauwe knoop,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Tamus communis L.,Vaatplanten,Tamus communis,L.,Spekwortel,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Thelypteris palustris Schott,Vaatplanten,Thelypteris palustris,Schott,Moerasvaren,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Thesium humifusum DC.,Vaatplanten,Thesium humifusum,DC.,Liggend bergvlas,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Trifolium micranthum Viv.,Vaatplanten,Trifolium micranthum,Viv.,Draadklaver,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Trifolium subterraneum L.,Vaatplanten,Trifolium subterraneum,L.,Onderaardse klaver,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Ulex europaeus L.,Vaatplanten,Ulex europaeus,L.,Gaspeldoorn,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Utricularia,Vaatplanten,Utricularia australis,R. Brown,Loos blaasjeskruid,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Utricularia,Vaatplanten,Utricularia vulgaris,L.,Groot blaasjeskruid,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Vaccinium myrtillus L.,Vaatplanten,Vaccinium myrtillus,L.,Blauwe bosbes,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Viola canina L.,Vaatplanten,Viola canina,L.,Hondsviooltje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Viola palustris L.,Vaatplanten,Viola palustris,L.,Moerasviooltje,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Wolffia arrhiza (L.) Hork. ex Wimm.,Vaatplanten,Wolffia arrhiza,(L.) Hork. ex Wimm.,Wortelloos kroos,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Barbatula barbatula,Vissen,Barbatula barbatula,NULL,Bermpje,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Cobitis taenia,Vissen,Cobitis taenia,NULL,Kleine modderkruiper,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Lampetra planeri,Vissen,Lampetra planeri,NULL,Beekprik,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Platichthys flesus,Vissen,Platichthys flesus,NULL,Bot,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Rhodeus amarus,Vissen,Rhodeus amarus,NULL,Bittervoorn,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,NULL,NULL,NULL,NULL,NULL,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,
Provinciaal belangrijke soorten - West-Vlaanderen,Alauda arvensis,Vogels,Alauda arvensis,NULL,Veldleeuwerik,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Alcedo atthis,Vogels,Alcedo atthis,NULL,Ijsvogel,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Anthus trivialis,Vogels,Anthus trivialis,NULL,Boompieper,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Apus apus,Vogels,Apus apus,NULL,Gierzwaluw,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Ardea cinerea,Vogels,Ardea cinerea,NULL,Blauwe reiger,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Arenaria interpres,Vogels,Arenaria interpres,NULL,Steenloper,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Asio flammeus,Vogels,Asio flammeus,NULL,Velduil,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Athene noctua,Vogels,Athene noctua,NULL,Steenuil,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Botaurus stellaris,Vogels,Botaurus stellaris,NULL,Roerdomp,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Calidris alba,Vogels,Calidris alba,NULL,Drieteenstrandloper,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Caprimulgus europaeus,Vogels,Caprimulgus europaeus,NULL,Nachtzwaluw,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Carduelis carduelis,Vogels,Carduelis carduelis,NULL,Putter,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Charadrius dubius,Vogels,Charadrius dubius,NULL,Kleine plevier,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Cygnus columbianus,Vogels,Cygnus columbianus,NULL,Kleine zwaan,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Delichon urbica,Vogels,Delichon urbicum,NULL,Huiszwaluw,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Dryocopus martius,Vogels,Dryocopus martius,NULL,Zwarte specht,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Emberiza calandra,Vogels,Emberiza calandra,NULL,Grauwe gors,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Emberiza citrinella,Vogels,Emberiza citrinella,NULL,Geelgors,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Eremophila alpestris,Vogels,Eremophila alpestris,NULL,Strandleeuwerik,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Falco peregrinus,Vogels,Falco peregrinus,NULL,Slechtvalk,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Gallinago gallinago,Vogels,Gallinago gallinago,NULL,Watersnip,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Hirundo rustica,Vogels,Hirundo rustica,NULL,Boerenzwaluw,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Ixobrychus minutus,Vogels,Ixobrychus minutus,NULL,Woudaap,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Lullula arborea,Vogels,Lullula arborea,NULL,Boomleeuwerik,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Luscinia megarhynchos,Vogels,Luscinia megarhynchos,NULL,Nachtegaal,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Luscinia svecica,Vogels,Luscinia svecica,NULL,Blauwborst,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Motacilla cinerea,Vogels,Motacilla cinerea,NULL,Grote gele kwikstaart,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Motacilla flava,Vogels,Motacilla flava,NULL,Gele kwikstaart,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Panurus biarmicus,Vogels,Panurus biarmicus,NULL,Baardman,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Parus montanus,Vogels,Poecile montanus,NULL,Matkop,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Passer domesticus,Vogels,Passer domesticus,NULL,Huismus,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Passer montanus,Vogels,Passer montanus,NULL,Ringmus,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Philomachus pugnax,Vogels,Calidris pugnax,NULL,Kemphaan,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Phoenicurus phoenicurus,Vogels,Phoenicurus phoenicurus,NULL,Gekraagde roodstaart,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Plectrophenax nivalis,Vogels,Plectrophenax nivalis,NULL,Sneeuwgors,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Pluvialis apricaria,Vogels,Pluvialis apricaria,NULL,Goudplevier,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Riparia riparia,Vogels,Riparia riparia,NULL,Oeverzwaluw,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Saxicola torquatus,Vogels,Saxicola rubicola,NULL,Roodborsttapuit,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Streptopelia turtur,Vogels,Streptopelia turtur,NULL,Zomertortel,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Tachybaptus ruficollis,Vogels,Tachybaptus ruficollis,NULL,Dodaars,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Tyto alba,Vogels,Tyto alba,NULL,Kerkuil,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Eliomys quercinus,Zoogdieren,Eliomys quercinus,NULL,Eikelmuis,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Halichoerus grypus,Zoogdieren,Halichoerus grypus,NULL,Grijze zeehond,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Martes foina,Zoogdieren,Martes foina,NULL,Steenmarter,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Martes martes,Zoogdieren,Martes martes,NULL,Boommarter,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Myotis daubentonii,Zoogdieren,Myotis daubentonii,NULL,Watervleermuis,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Myotis emarginatus,Zoogdieren,Myotis emarginatus,NULL,Ingekorven vleermuis,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Neomys fodiens,Zoogdieren,Neomys fodiens,NULL,Waterspitsmuis,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Phoca vitulina,Zoogdieren,Phoca vitulina,NULL,Gewone zeehond,PBS,Provinciaal belangrijke soorten,SS,Symboolsoort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Barbastella barbastellus,Zoogdieren,Barbastella barbastellus,NULL,Mopsvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Myotis dasycneme,Zoogdieren,Myotis dasycneme,NULL,Meervleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Myotis mystacinus,Zoogdieren,Myotis mystacinus,NULL,Baardvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Pipistrellus nathusii,Zoogdieren,Pipistrellus nathusii,NULL,Ruige dwergvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Plecotus auritus,Zoogdieren,Plecotus auritus,NULL,Gewone grootoorvleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Alauda arvensis,Vogels,Alauda arvensis,NULL,Veldleeuwerik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Alcedo atthis,Vogels,Alcedo atthis,NULL,Ijsvogel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Anthus pratensis,Vogels,Anthus pratensis,NULL,Graspieper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
