language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,taxonID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,nomenclaturalCode,locationID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,isMarine,isFreshwater,isTerrestrial
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9bda103d1eca12d0c913a9831925da85,Thermobia domestica,Animalia,Arthropoda,Insecta,Zygentoma,Lepismatidae,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9d7592ff737bd1147e1ddad053f61f1e,"Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",Animalia,Platyhelminthes,,Tricladida,Geoplanidae,Obama,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,established,contaminantNursery,2017/,Jan Soors,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9d7592ff737bd1147e1ddad053f61f1e,"Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",Animalia,Platyhelminthes,,Tricladida,Geoplanidae,Obama,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,established,transportationHabitatMaterial,2017/,Jan Soors,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9d7592ff737bd1147e1ddad053f61f1e,"Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",Animalia,Platyhelminthes,,Tricladida,Geoplanidae,Obama,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,contaminantNursery,,wnm.be; https://waarnemingen.be/species/806336/observations/?after_date=2009-08-11&before_date=2019-09-10&province=&search=&user=&location=&sex=&life_stage=&activity=&method=,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9d7592ff737bd1147e1ddad053f61f1e,"Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",Animalia,Platyhelminthes,,Tricladida,Geoplanidae,Obama,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,transportationHabitatMaterial,,wnm.be; https://waarnemingen.be/species/806336/observations/?after_date=2009-08-11&before_date=2019-09-10&province=&search=&user=&location=&sex=&life_stage=&activity=&method=,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9db3ec2b2970a36239e47538fc1c1257,Neoscona nautica C.L. Koch 1875,Animalia,Arthropoda,Arachnida,,Araneidae,Neoscona,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,containerBulk,2001/,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9e314e6a42d182ccfbd8c2d58095f852,"Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974",Animalia,Nematoda,,,Anguillicolidae,Anguillicoloides,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,parasitesOnAnimals,,"Belpaire, C.; De Charleroy, D. (Ed.) (1985). Onderzoek naar de gezondheidstoestand van vissen bestemd voor uitzetting. Laboratorium voor Ekologie en Faunabeheer: Leuven. 32 pp.",TRUE,TRUE,FALSE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9eac89b53b072c9d7774bf9a9c5aeb7b,"Leptoglossus occidentalis Heidemann, 1910",Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Leptoglossus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,naturalDispersal,2007/,"Aukema, B., Libeer, R. (2007): Eerste waarneming van Leptoglossus occidentalis in België (Heteroptera: Coreidae). [First record of Leptoglossus occidentalis in Belgium (Heteroptera: Coreidae)]. Bulletin de la Société Royale Belge d’Entomologie / Bulletin van de Koninklijke Belgische Vereniging voor Entomologie 143: 92– 93. [in Dutch, French and English summaries without titles].",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9eac89b53b072c9d7774bf9a9c5aeb7b,"Leptoglossus occidentalis Heidemann, 1910",Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Leptoglossus,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,established,naturalDispersal,2008/,https://pureportal.inbo.be/portal/files/2237142/INBO.A.2013.138.pdf,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:9f818804cf4820a105305a9e87d16d64,"Gryllus bimaculatus De Geer, 1773",Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:a014122f89fe277d61cc4da345908816,"Steatoda paykulliana (Walckenaer, 1805)",Animalia,Arthropoda,Arachnida,,Theridiidae,Steatoda,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,1999/,"Van Keer, K. & Van Keer, J. 2003. In België aangetroffen exoten (Araneae) uit de collectie J. Van Keer. Nieuwsbrief van de Belgische Arachnologische Vereniging, 18(2-3):78-83.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:a0b463a183554c862740d146a60baa60,"Stelidota geminata (Say, 1825)",Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Stelidota,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,"Coulon, G. (1994). Sur la decouverte en Belgique du Stelidota geminata (Say, 1825)(Coleoptera, Nitidulidae). In Bulletin et Annales de la Société Royal Belge d’Entomologie (Vol. 130, pp. 114-115).",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:a0be227e2f527ac9e9902c824c4ec6d5,"Batrachochytrium salamandrivorans A. Martel, Blooi, Bossuyt & Pasmans, 2013",Fungi,Chytridiomycota,,,,Batrachochytrium,species,ICN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,,parasitesOnAnimals,2013/,,FALSE,TRUE,FALSE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:a1190a1b9d26fcf997617cb27b571be0,"Macrosaccus robiniella (Clemens, 1859)",Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Macrosaccus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,2001/,http://www.bladmineerders.be/nl/content/macrosaccus-robiniella-clemens-1859,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:a3d968104cbecfd22770eef8399063a1,"Thaumatotibia leucotreta (Meyrick, 1913)",Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Thaumatotibia,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,2016/,https://waarnemingen.be/waarneming/view/121300320,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:a7a02eb563154058a27537a52f4ede7d,"Zoropsis spinimana (Dufour, 1820)",Animalia,Arthropoda,Arachnida,,Zoropsidae,Zoropsis,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,2004/,"Lambeets, K., Bosmans, R. & Bonte, D. 2007. Two exotic spider species (Araneae), Zoropsis spinimana (Zoropsidae) and Saitis barbipes (Salticidae), recently found in the inner city of Ghent (Belgium). Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):55-60.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:a9f23462ed9b096a1d5f29fdca8d089c,Deroceras panormitanum,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,Van Goethem & Backeljau 2002,,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:aa90d71599ed98710da1e2c4a133e5d2,"Aedes koreicus (Edwards, 1917)",Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,transportStowaway,2008/,"Versteirt et al. (2012) Bionomics of the Established Exotic Mosquito Species Aedes koreicus in Belgium, Europe. J. Med. Entomol. 49(6): 1226-1232. https://doi.org/10.1603/ME11170",FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:aca12e90b486c7ac8d79b0f1fb7eea15,"Olios argelasius (Walckenaer, 1806)",Animalia,Arthropoda,Arachnida,,Sparassidae,Olios,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2011/,ARABEL exotendatabank (2018-08-10),FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:ae2435f0cb469c0b102b15f171865e23,Leiobunum,Animalia,Arthropoda,Arachnida,Opiliones,Sclerosomatidae,Leiobunum,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,"Vanherke, L. Hooiwagens in België – een overzicht. Nieuwsbr. Belg. Arachnol. Ver. (2010),25(2): 138 | Wijnhoven, H., Schönhofer, A.L. & Martens, J., 2007. An unidentified harvestman Leiobunum sp. alarmingly invading Europe (Opiliones). Arachnologische Mitteilungen, 34: 27-38.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:ae2435f0cb469c0b102b15f171865e23,Leiobunum,Animalia,Arthropoda,Arachnida,Opiliones,Sclerosomatidae,Leiobunum,genus,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,established,,,"Vanherke, L. Hooiwagens in België – een overzicht. Nieuwsbr. Belg. Arachnol. Ver. (2010),25(2): 138 | Wijnhoven, H., Schönhofer, A.L. & Martens, J., 2007. An unidentified harvestman Leiobunum sp. alarmingly invading Europe (Opiliones). Arachnologische Mitteilungen, 34: 27-38.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:af4279693fdd1add7a08a04dc97d7848,"Potamothrix heuscheri (Bretscher, 1900)",Animalia,Annelida,,Haplotaxida,Naididae,Potamothrix,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,Jan Soors pers comm,,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:af6359f8bf50c30567340c337618be96,"Latrodectus hasselti Thorell, 1870",Animalia,Arthropoda,Arachnida,,Theridiidae,Latrodectus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,containerBulk,1999/,"Janssen, M. 1999. De ""redback"" (Latrodectus hasselti) in Limburg: verslag van een mogelijke kolonisatie. Nieuwsbrief van de Belgische Arachnologische Vereniging, 14(2-3):83-85.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:afbd9b90e11231cfc51a472afec2e3bb,Scirtothrips longipennis (Bagnall 1909),Animalia,Arthropoda,Insecta,Thysanoptera,,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,"Lock, K. (2006) Belgian Thysanoptera in the collections of the royal belgian institute of natural sciences. Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie 142: 34-37",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b11e7d0c22ce4643b57552f968a5b36c,"Tachycines asynamorus Adelung, 1902",Animalia,Arthropoda,Insecta,Orthoptera,Rhaphidophoridae,Tachycines,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,contaminantOnPlants,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,"Linepithema humile (Mayr, 1868)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Linepithema,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,contaminantOnPlants,,"Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the clecklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b303ff59fd9219ebb30b25b2be2f5c7f,"Technomyrmex vitiensis (Smith, 1861)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Technomyrmex,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,"Dekoninck W, Ignace D & Wegnez P, 2010. Records of a new pest ant species in Belgium, Technomyrmex vitiensis Mann, 1921. Bulletin S.R.B.E./K.B.V.E., 146: 83-90.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b4cf0aba64bc041909012c9a9f30af50,"Heliophanus kochii Simon, 1868",Animalia,Arthropoda,Arachnida,,Salticidae,Heliophanus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,2006/,"Van Keer, K., De Koninck, H., Vanuytven, H. & Van Keer, J. 2006. Some -mostly southern European- spider species (Araneae), new or rare to the Belgian fauna, found in the city of Antwerp. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(2):33-40.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b50dcf05fae1d77c615d4e36b48d4c3d,Petricola pholadiformis,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,VLIZ list,,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b5cde970ffbbfe292192d929676defcb,Haitia acuta,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,"Adam, 1960 Adam, 1947",,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b8eafdd47eb96660ec502f97130150c7,"Dolichoplana striata Moseley, 1877",Animalia,Platyhelminthes,,Tricladida,Geoplanidae,Dolichoplana,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,captive,contaminantNursery,,Tom Van den Neucker,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b9d94142fc7c7d6afec33a094c166798,"Rhyzobius forestieri (Mulsant, 1853)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Rhyzobius,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,biologicalControl,,https://waarnemingen.be/waarneming/view/149645919,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:b9d94142fc7c7d6afec33a094c166798,"Rhyzobius forestieri (Mulsant, 1853)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Rhyzobius,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,established,biologicalControl,2006/,"Bogaert, J. 2008. Australisch lieveheersbeestje Rhyzobius forestieri gevonden te Brussel. Coccinula 15:6-8.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:ba1598720717ed0f2c48f4c5cd4ae03e,Theba pisana,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,Van Loen et al. 2006 rode lijst,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:ba1a355a9291fa639987093f37a520dc,"Oecobius amboseli Shear & Benoit, 1974",Animalia,Arthropoda,Arachnida,,Oecobiidae,Oecobius,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2007/,"Henrard, A., Van Keer, J. & Jocqué, R. (2014). On the spider species Oecobius amboseli Shear & Benoit, 1974 (Araneae; Oecobiidae) newly found in Belgium and Rwanda. Nieuwsbrief van de Belgische Arachnologische Vereniging, 29(1,2): 1-8.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:ba1a6ff5168cf2fd8377f78c2bc0bba7,"Otiorhynchus indefinitus Reitter, 1912",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Otiorhynchus,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,,contaminantOnPlants,,"Drumont et al. 2018 Note sur quelques espèces invasives d'Otiorhynchus Germar, 1822 en Belgique (Coleoptera: Curculionidae). Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische vereniging voor entomologie 154 : 97–104",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:bd2aa8e750928f3328aadc139fd9468c,"Haplodrassus securifer Bosmans & Abrous, 2018",Animalia,Arthropoda,Arachnida,,Gnaphosidae,Haplodrassus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,1992/,"Janssen, M. 1996. Merkwaardige spinnenfauna op de mijnterril te Waterschei (Limburg, België). Likona Jaarboek, 1996:37-44.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:be96cf04947663eb0bf8776e9773b75a,"Philaeus chrysops (Poda, 1761)",Animalia,Arthropoda,Arachnida,,Salticidae,Philaeus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2014/,ARABEL exotendatabank (2018-08-10),FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:bf2792a884b3220f132d1e16ec6480b3,"Anopheles pharoensis Theobald, 1901",Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,transported,transportStowaway,,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:bf5830921f091ece6e0bddf486329fe1,"Tricellaria inopinata d'Hondt & Occhipinti Ambrogi, 1985",Animalia,Bryozoa,,Cheilostomatida,Candidae,Tricellaria,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,"De Blauwe, H., Faasse, M. (2001). Extension of the range of the Bryozoans Tricellaria inopinata and Bugula simplex in the north-east Atlantic ocean (Bryozoa: Cheilostomatida) Ned. Faunist. Meded. 14: 103-112",FALSE,FALSE,FALSE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:c2752e3916719b68c39881698c8dd712,Aedes albopictus Skuse,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,reproducing,transportStowaway,2000/,"Schaffner F, Van Bortel W, Coosemans M. First record of Aedes (Stegomyia) albopictusin Belgium. J Am Mosq Control Assoc. 2004 Jun;20(2):201-3",FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:c57c222eb4233fdf9a1e6a215daa3f8f,"Halyomorpha halys (Stål, 1855)",Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Halyomorpha,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,transportStowaway,2017/,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:c57c222eb4233fdf9a1e6a215daa3f8f,"Halyomorpha halys (Stål, 1855)",Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Halyomorpha,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,casual,transportStowaway,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:c5cfa3fad2fb039f7dd06671f467b053,"Hadrotarsus ornatus Hickman, 1943",Animalia,Arthropoda,Arachnida,,Theridiidae,Hadrotarsus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,1999/,"Van Keer, K. & Van Keer, J. 2003. In België aangetroffen exoten (Araneae) uit de collectie J. Van Keer. Nieuwsbrief van de Belgische Arachnologische Vereniging, 18(2-3):78-83.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:c5da5ae346baceea796d914fbf8779b4,"Sceliphron caementarium (Drury, 1773) caementarium (Drury, 1773)",Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Sceliphron,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,"Ravoet J, Barbier Y, Klein W (2017) First observation of another invasive mud dauber wasp in Belgium: Sceliphron caementarium (Drury, 1773)(Hymenoptera: Sphecidae). Bulletin de la Société royale belge d’Entomologie, 153: 40-42.",FALSE,FALSE,TRUE
