taxonID,vernacularName,references,license,datasetID,scientificName,order,phylum,kingdom,genus,class,family,occurrenceRemarks,eventDate,source,locality,countryCode,locationID,threatStatus,establishmentMeans,status
INBO_RL_BUT_2011_VAL_70,Distelvlinder,Maes_etal_2011,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Vanessa cardui (Linnaeus, 1758)",Lepidoptera,Arthropoda,Animalia,Vanessa,Insecta,Nymphalidae,,2011,Maes_etal_2011,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_BUT_2011_VAL_8,Adippevlinder,Maes_etal_2011,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Argynnis adippe Schiffermuller, 1775",Lepidoptera,Arthropoda,Animalia,Fabriciana,Insecta,Nymphalidae,,2011,Maes_etal_2011,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native,Uitgestorven in Vlaanderen
INBO_RL_BUT_2011_VAL_9,Grote parelmoervlinder,Maes_etal_2011,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Argynnis aglaja (Linnaeus, 1758)",Lepidoptera,Arthropoda,Animalia,Speyeria,Insecta,Nymphalidae,,2011,Maes_etal_2011,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native,Uitgestorven in Vlaanderen
INBO_RL_CAR_2008_VAL_1,Gewone breedborst,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Abax ater (Villers, 1789)",Coleoptera,Arthropoda,Animalia,Abax,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_10,Akkerbontloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Acupalpus meridianus (Linnaeus, 1760)",Coleoptera,Arthropoda,Animalia,Acupalpus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_100,Bospriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion deletum Audinet-Serville, 1821",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_101,Getande priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion dentellum (Thunberg, 1787)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_102,Groefkoppriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion doris (Panzer, 1796)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_103,Kleine smalnekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion elongatum Dejean, 1831",Coleoptera,Arthropoda,Animalia,Sinechostictus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_104,Gele kwelderpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion ephippium (Marsham, 1802)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_105,Roodveegpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion fasciolatum (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_106,Bleke priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion femoratum Sturm, 1825",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_107,Rivierpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion fluviatile Dejean, 1831",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_108,Berookte priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion fumigatum (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_109,Gladde viervlekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion genei KÃ¼ster, 1847",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_11,Rietbontloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Acupalpus parvulus (Sturm, 1825)",Coleoptera,Arthropoda,Animalia,Acupalpus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_110,Geelpootpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion gilvipes Sturm, 1825",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_111,Weidepriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion guttula (Fabricius, 1792)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_112,Schorspriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion harpaloides Audinet-Serville, 1821",Coleoptera,Arthropoda,Animalia,Ocys,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_113,Schoudervlekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion humerale Sturm, 1825",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_114,Hoefbladpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion inustum Jacquelin du Val, 1857",Coleoptera,Arthropoda,Animalia,Sinechostictus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Probably Endangered (NT),native,Probably Endangered (NT)
INBO_RL_CAR_2008_VAL_115,Iriserende priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion iricolor Bedel, 1879",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_116,Glanspriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion lampros (Herbst, 1784)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_117,Strandpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion laterale (Samouelle, 1819)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_118,Oeverpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion litorale (Olivier, 1790)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_119,Grote maanvlekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion lunatum (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_12,Rivierbontloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Acupalpus Latreille, 1829",Coleoptera,Arthropoda,Animalia,Acupalpus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Onvoldoende gekend ,native,Onvoldoende gekend 
INBO_RL_CAR_2008_VAL_120,Kleine maanvlekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion lunulatum (Geoffroy, 1785)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_121,Moerasbospriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion mannerheimii C.R.Sahlberg, 1827",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_122,Brakwaterpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion maritimum (Stephens, 1839)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_123,Kleine leempriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion milleri Jacquelin du Val, 1852",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_124,Bergsmalnekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion millerianum Heyden, 1883",Coleoptera,Arthropoda,Animalia,Sinechostictus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Onvoldoende gekend ,native,Onvoldoende gekend 
INBO_RL_CAR_2008_VAL_125,Kwelderpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion minimum (Fabricius, 1792)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_126,Bergpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion monticola Sturm, 1825",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_127,Heidepriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion nigricorne Gyllenhal, 1827",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_128,Klifpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion nigropiceum (Marsham, 1802)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Probably Endangered (NT),native,Probably Endangered (NT)
INBO_RL_CAR_2008_VAL_129,Slanke kwelderpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion normannum Dejean, 1831",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_13,Zeeklifloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Aepus marinus (StrÃ¶m, 1783)",Coleoptera,Arthropoda,Animalia,Aepus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native,Uitgestorven  
INBO_RL_CAR_2008_VAL_130,Donkere venpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion obliquum Sturm, 1825",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_131,Akkerpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion obtusum Audinet-Serville, 1821",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_132,Achtvlekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion octomaculatum (Goeze, 1777)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_133,Duinpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion pallidipenne (Illiger, 1802)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_134,Platte priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion prasinum (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native,Uitgestorven  
INBO_RL_CAR_2008_VAL_135,Puntglanspriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion properans (Stephens, 1828)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_136,Gepuncteerde priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion punctulatum Drapiez, 1820",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_137,Viervlekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion quadrimaculatum (Linnaeus, 1760)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_138,Grote vierpuntpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion quadripustulatum Audinet-Serville, 1821",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_139,Muurpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion quinquestriatum Gyllenhal, 1810",Coleoptera,Arthropoda,Animalia,Ocys,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_14,Oeversnelloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Agonum albipes (Fabricius, 1796)",Coleoptera,Arthropoda,Animalia,Paranchus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_140,,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion saxatile Gyllenhal, 1827",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Onvoldoende gekend ,native,Onvoldoende gekend 
INBO_RL_CAR_2008_VAL_141,Kleipriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion semipunctatum (Donovan, 1806)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Bedreigd  ,native,Bedreigd  
INBO_RL_CAR_2008_VAL_142,Grote leempriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion stephensii Crotch, 1866",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_143,Grote smalnekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion stomoides Dejean, 1831",Coleoptera,Arthropoda,Animalia,Sinechostictus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_144,Gestreepte priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion striatum (Fabricius, 1792)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Probably Endangered (NT),native,Probably Endangered (NT)
INBO_RL_CAR_2008_VAL_145,Tengere kwelderpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion tenellum Erichson, 1837",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native,Uitgestorven  
INBO_RL_CAR_2008_VAL_146,Roodbruine priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion testaceum (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_147,Gewone viervlekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion tetracolum Say, 1823",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_148,Beekpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion tibiale (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Bedreigd  ,native,Bedreigd  
INBO_RL_CAR_2008_VAL_149,Gevlekte kwelderpriemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion varium (Olivier, 1795)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_15,Bossnelloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Carabidae,Coleoptera,Arthropoda,Animalia,,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_150,Snelle priemkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bembidion velox (Linnaeus, 1760)",Coleoptera,Arthropoda,Animalia,Bembidion,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_151,Grote oeverloopkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Blethisa multipunctata (Linnaeus, 1758)",Coleoptera,Arthropoda,Animalia,Blethisa,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_152,Grote bombardeerkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Brachinus crepitans (Linnaeus, 1758)",Coleoptera,Arthropoda,Animalia,Brachinus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_153,Kleine bombardeerkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Brachinus explodens Duftschmid, 1812",Coleoptera,Arthropoda,Animalia,Brachinus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native,Uitgestorven  
INBO_RL_CAR_2008_VAL_154,Roodvlekbombardeerkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Brachinus sclopeta (Fabricius, 1792)",Coleoptera,Arthropoda,Animalia,Brachinus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native,Uitgestorven  
INBO_RL_CAR_2008_VAL_155,Halsrondbuik,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bradycellus caucasicus (Chaudoir, 1846)",Coleoptera,Arthropoda,Animalia,Bradycellus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Bedreigd  ,native,Bedreigd  
INBO_RL_CAR_2008_VAL_156,Steenrondbuik,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bradycellus csikii Laczo, 1912",Coleoptera,Arthropoda,Animalia,Bradycellus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_157,Kwelderrondbuik,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bradycellus distinctus (Dejean, 1829)",Coleoptera,Arthropoda,Animalia,Bradycellus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_158,Gewone rondbuik,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bradycellus harpalinus (Audinet-Serville, 1821)",Coleoptera,Arthropoda,Animalia,Bradycellus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
