taxonID,vernacularName,references,license,datasetID,scientificName,order,phylum,kingdom,genus,class,family,occurrenceRemarks,eventDate,source,locality,countryCode,locationID,threatStatus,establishmentMeans,status
INBO_RL_MOS_2017_VAL_256,Kwastjesmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Platygyrium repens W.P.Schimper, 1851",Hypnales,Bryophyta,Plantae,Platygyrium,Bryopsida,Hypnaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_257,Watervalmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Platyhypnidium riparioides Dixon, 1934",Hypnales,Bryophyta,Plantae,Platyhypnidium,Bryopsida,Brachytheciaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_258,Klein kortsteeltje,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pleuridium acuminatum Lindberg, 1863",Dicranales,Bryophyta,Plantae,Pleuridium,Bryopsida,Ditrichaceae,A2c,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_MOS_2017_VAL_259,Groot kortsteeltje,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pleuridium subulatum Rabenhorst, 1848",Dicranales,Bryophyta,Plantae,Pleuridium,Bryopsida,Ditrichaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_26,Glad dikkopmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Brachythecium salebrosum W.P.Schimper, 1853",Hypnales,Bryophyta,Plantae,Brachythecium,Bryopsida,Brachytheciaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_260,Hakig kronkelbladmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pleurochaete squarrosa Lindberg, 1864",Pottiales,Bryophyta,Plantae,Pleurochaete,Bryopsida,Pottiaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_261,Bronsmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pleurozium schreberi Mitten, 1869",Hypnales,Bryophyta,Plantae,Pleurozium,Bryopsida,Hylocomiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_262,Gewone viltmuts,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pogonatum aloides Palisot de Beauvois, 1805",Polytrichales,Bryophyta,Plantae,Pogonatum,Bryopsida,Polytrichaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_263,Kleine viltmuts,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pogonatum nanum Palisot de Beauvois, 1805",Polytrichales,Bryophyta,Plantae,Pogonatum,Bryopsida,Polytrichaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_264,Grote viltmuts,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pogonatum urnigerum Palisot de Beauvois, 1805",Polytrichales,Bryophyta,Plantae,Pogonatum,Bryopsida,Polytrichaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_265,Gewoon broedpeermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia annotina Lindberg, 1879",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,A2c,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_MOS_2017_VAL_266,Bolletjespeermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia bulbifera Warnstorf, 1904",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,A2c,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_267,Korreltjespeermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia camptotrachela Brotherus, 1903",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,A2c,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_MOS_2017_VAL_268,Draadjespeermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia flexuosa W.J.Hooker, 1836",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,A2c,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native,
INBO_RL_MOS_2017_VAL_269,Roodknolpeermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia lescuriana Ochi, 1968",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,A2c,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_MOS_2017_VAL_27,Kalkroestvoetje,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bryoerythrophyllum ferruginascens Giacomini, 1947",Pottiales,Bryophyta,Plantae,Bryoerythrophyllum,Bryopsida,Pottiaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_270,Geelknolpeermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia lutescens H.Lindberg, 1899",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,A2c;D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_MOS_2017_VAL_271,Kleipeermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia melanodon A.J.Shaw, 1981",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_272,Gewoon peermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia nutans Lindberg, 1879",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_273,Bleek peermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pohlia wahlenbergii Andrews, 1935",Bryales,Bryophyta,Plantae,Pohlia,Bryopsida,Bryaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_274,Fraai haarmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Polytrichastrum formosum G.L.Smith, 1971",Polytrichales,Bryophyta,Plantae,Polytrichastrum,Bryopsida,Polytrichaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_275,Gerand haarmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Polytrichastrum longisetum G.L.Smith, 1971",Polytrichales,Bryophyta,Plantae,Polytrichastrum,Bryopsida,Polytrichaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_276,Gewoon haarmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Polytrichum commune Hedwig, 1801",Polytrichales,Bryophyta,Plantae,Polytrichum,Bryopsida,Polytrichaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_277,Echt zandhaarmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Polytrichum juniperinum Hedwig, 1801",Polytrichales,Bryophyta,Plantae,Polytrichum,Bryopsida,Polytrichaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_278,Ruig haarmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Polytrichum piliferum Hedwig, 1801",Polytrichales,Bryophyta,Plantae,Polytrichum,Bryopsida,Polytrichaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_279,Veenhaarmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Polytrichum strictum Menzies ex Bridel, 1801",Polytrichales,Bryophyta,Plantae,Polytrichum,Bryopsida,Polytrichaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_28,Oranjesteeltje,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,Pottiales,Bryophyta,Plantae,Bryoerythrophyllum,Bryopsida,Pottiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_280,Gesloten kleimos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Protobryum bryoides (Dicks.) J.Guerra & M.J.Cano,Pottiales,Bryophyta,Plantae,Protobryum,Bryopsida,Pottiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_281,Vals kortsteeltje,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Pseudephemerum nitidum (Hedw.) Loeske,Dicranales,Bryophyta,Plantae,Pseudephemerum,Bryopsida,Dicranaceae,A2c,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_MOS_2017_VAL_282,Zwartsteelsterrenmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pseudobryum cinclidioides T.Koponen, 1968",Bryales,Bryophyta,Plantae,Pseudobryum,Bryopsida,Mniaceae,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_MOS_2017_VAL_283,Wolfsklauwmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pseudocalliergon lycopodioides HedenÃ¤s, 1990",Hypnales,Bryophyta,Plantae,Pseudocalliergon,Bryopsida,Amblystegiaceae,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_MOS_2017_VAL_284,Spits smaragdsteeltje,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pseudocrossidium hornschuchianum Zander, 1979",Pottiales,Bryophyta,Plantae,Pseudocrossidium,Bryopsida,Pottiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_285,Opgerold smaragdsteeltje,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pseudocrossidium revolutum Zander, 1979",Pottiales,Bryophyta,Plantae,Pseudocrossidium,Bryopsida,Pottiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_286,Groot laddermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pseudoscleropodium purum Fleischer, 1925",Hypnales,Bryophyta,Plantae,Pseudoscleropodium,Bryopsida,Entodontaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_287,Gewoon pronkmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pseudotaxiphyllum elegans Iwatsuki, 1987",Hypnales,Bryophyta,Plantae,Pseudotaxiphyllum,Bryopsida,Plagiotheciaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_288,Stekeltjesmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterigynandrum filiforme Hedwig, 1801",Hypnales,Bryophyta,Plantae,Pterigynandrum,Bryopsida,Pterigynandraceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_289,Kortstelig plaatjesmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterygoneurum ovatum Dixon, 1934",Pottiales,Bryophyta,Plantae,Pterygoneurum,Bryopsida,Pottiaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_29,Netknikmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bryum algovicum Sendtner ex C.MÃ¼ller, 1851",Bryales,Bryophyta,Plantae,Bryum,Bryopsida,Bryaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_290,Struisveermos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Ptilium crista-castrensis De Notaris, 1867",Hypnales,Bryophyta,Plantae,Ptilium,Bryopsida,Hypnaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_291,Boommos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pylaisia polyantha W.P.Schimper, 1851",Hypnales,Bryophyta,Plantae,Pylaisia,Bryopsida,Hypnaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_292,Oeverbisschopsmuts,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Racomitrium aciculare Bridel, 1819",Grimmiales,Bryophyta,Plantae,Racomitrium,Bryopsida,Grimmiaceae,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_MOS_2017_VAL_293,Zandbisschopsmuts,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Racomitrium canescens Bridel, 1819",Grimmiales,Bryophyta,Plantae,Racomitrium,Bryopsida,Grimmiaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_294,Borstelige bisschopsmuts,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Racomitrium heterostichum Bridel, 1819",Grimmiales,Bryophyta,Plantae,Racomitrium,Bryopsida,Grimmiaceae,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_MOS_2017_VAL_295,Wollige bisschopsmuts,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Racomitrium lanuginosum Bridel, 1819",Grimmiales,Bryophyta,Plantae,Racomitrium,Bryopsida,Grimmiaceae,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_MOS_2017_VAL_296,Gewoon viltsterrenmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhizomnium punctatum T.Koponen, 1968",Bryales,Bryophyta,Plantae,Rhizomnium,Bryopsida,Mniaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_297,Gewoon rozetmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhodobryum roseum Limpricht, 1892",Bryales,Bryophyta,Plantae,Rhodobryum,Bryopsida,Bryaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_298,Dwergsnavelmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhynchostegiella curviseta Limpricht, 1896",Hypnales,Bryophyta,Plantae,Rhynchostegiella,Bryopsida,Brachytheciaceae,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_MOS_2017_VAL_299,Slank snavelmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhynchostegiella tenella Limpricht, 1890",Hypnales,Bryophyta,Plantae,Rhynchostegiella,Bryopsida,Brachytheciaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_3,Gewoon aloëmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Aloina aloides Kindberg, 1883",Pottiales,Bryophyta,Plantae,Aloina,Bryopsida,Pottiaceae,A2c,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_30,Prachtknikmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bryum alpinum Hudson ex Withering, 1801",Bryales,Bryophyta,Plantae,Bryum,Bryopsida,Bryaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native,Regionally Extinct (EX)
INBO_RL_MOS_2017_VAL_300,Spatsnavelmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Rhynchostegiella teneriffae (Mont.) Dirkse & Bouman,Hypnales,Bryophyta,Plantae,Rhynchostegiella,Bryopsida,Brachytheciaceae,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_MOS_2017_VAL_301,Boomsnavelmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhynchostegium confertum W.P.Schimper, 1852",Hypnales,Bryophyta,Plantae,Rhynchostegium,Bryopsida,Brachytheciaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_302,Duinsnavelmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhynchostegium megapolitanum W.P.Schimper, 1852",Hypnales,Bryophyta,Plantae,Rhynchostegium,Bryopsida,Brachytheciaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_303,Muursnavelmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhynchostegium murale W.P.Schimper, 1852",Hypnales,Bryophyta,Plantae,Rhynchostegium,Bryopsida,Brachytheciaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_304,Riempjesmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhytidiadelphus loreus Warnstorf, 1906",Hypnales,Bryophyta,Plantae,Rhytidiadelphus,Bryopsida,Hylocomiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_305,Gewoon haakmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhytidiadelphus squarrosus Warnstorf, 1906",Hypnales,Bryophyta,Plantae,Rhytidiadelphus,Bryopsida,Hylocomiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_306,Pluimstaartmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhytidiadelphus triquetrus Warnstorf, 1906",Hypnales,Bryophyta,Plantae,Rhytidiadelphus,Bryopsida,Hylocomiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_307,Buizerdmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Rhytidium rugosum Kindberg, 1883",Hypnales,Bryophyta,Plantae,Rhytidium,Bryopsida,Hylocomiaceae,B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_MOS_2017_VAL_308,Geplooid sikkelmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Sanionia uncinata Loeske, 1907",Hypnales,Bryophyta,Plantae,Sanionia,Bryopsida,Amblystegiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_309,Muurachterlichtmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Schistidium apocarpum Bruch & W.P.Schimper, 1845",Grimmiales,Bryophyta,Plantae,Schistidium,Bryopsida,Grimmiaceae,,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_MOS_2017_VAL_31,Ongewimperd knikmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Bryum archangelicum Bruch & W.P.Schimper, 1846",Bryales,Bryophyta,Plantae,Bryum,Bryopsida,Bryaceae,D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_MOS_2017_VAL_310,Beekachterlichtmos,VanLanduytDeBeer_2017,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Schistidium rivulare (Brid.) Podp., 1911",Grimmiales,Bryophyta,Plantae,Schistidium,Bryopsida,Grimmiaceae,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
