Lijst;PublicatieJaar;LaatsteVersie;taxonlijstgroep;NaamWet;NaamNed;taxongroep;NaamWet_interpretatie;Auteur;NaamNed_interpretatie;KenmerkCode;Kenmerk;KenmerkwaardeCode;Kenmerkwaarde
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Episinus truncatus;Egale kabelspin;Spinnen;Episinus truncatus;NULL;Egale kabelspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Heliophanus aeneus;Rechte blinker;Spinnen;Heliophanus aeneus;NULL;Rechte blinker;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Maro sublestus;Zeldzame dwergspin;Spinnen;Maro sublestus;NULL;Zeldzame dwergspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Marpissa pomatia;Scherpe marpissa;Spinnen;Marpissa pomatia;NULL;Scherpe marpissa;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Micrommata virescens;Groene jachtspin;Spinnen;Micrommata virescens;NULL;Groene jachtspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Neon valentulus;Donkere neon;Spinnen;Neon valentulus;NULL;Donkere neon;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Neriene emphana;Langpalp-hangmatspin;Spinnen;Neriene emphana;NULL;Langpalp-hangmatspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Neriene hammeni;Van Der Hammens hangmatspin;Spinnen;Neriene hammeni;NULL;Van der hammens hangmatspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Ozyptila scabricula;Mierbodemkrabspin;Spinnen;Ozyptila scabricula;NULL;Mierbodemkrabspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Pardosa saltans;Zwarthandboswolfspin;Spinnen;Pardosa saltans;NULL;Zwarthandboswolfspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Phrurolithus minimus;Kleine fruroliet;Spinnen;Phrurolithus minimus;NULL;Kleine fruroliet;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Pistius truncatus;Stompe krabspin;Spinnen;Pistius truncatus;NULL;Stompe krabspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Robertus arundineti;Moeras-bodemkogelspin;Spinnen;Robertus arundineti;NULL;Moeras-bodemkogelspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Rugathodes instabilis;Moeraskogelspin;Spinnen;Rugathodes instabilis;NULL;Moeraskogelspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Sibianor aurocinctus;Dikpootspringspin;Spinnen;Sibianor aurocinctus;NULL;Dikpootspringspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Singa hamata;Bonte moeraswielspin;Spinnen;Singa hamata;NULL;Bonte pyamaspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Theridiosoma gemmosum;Moeraspareltje;Spinnen;Theridiosoma gemmosum;NULL;Moeraspareltje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Walckenaeria corniculans;Harig knobbelsierkopje;Spinnen;Walckenaeria corniculans;NULL;Harig knobbelsierkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Xysticus luctuosus;Woud-struikkrabspin;Spinnen;Xysticus luctuosus;NULL;Woud-struikkrabspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Spinnen;Zelotes pedestris;Gewone kampoot;Spinnen;Zelotes pedestris;NULL;Gewone kampoot;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Sprinkhanen;Gomphocerippus rufus;Rosse sprinkhaan;Sprinkhanen;Gomphocerippus rufus;NULL;Rosse sprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Sprinkhanen;Tetrix tenuicornis;Kalkdoorntje;Sprinkhanen;Tetrix tenuicornis;NULL;Kalkdoorntje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Arctium tomentosum Mill.;Donzige klit;Vaatplanten;Arctium tomentosum;Mill.;Donzige klit;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Carex digitata L.;Vingerzegge;Vaatplanten;Carex digitata;L.;Vingerzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Carex flava L.;Gele zegge;Vaatplanten;Carex flava;L.;Gele zegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Carex lepidocarpa Taush;Schubzegge;Vaatplanten;Carex lepidocarpa;Tausch;Schubzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Carex strigosa Huds.;Slanke zegge;Vaatplanten;Carex strigosa;Huds.;Slanke zegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Cephalanthera damasonium Druce;Bleek bosvogeltje;Vaatplanten;Cephalanthera damasonium;(Mill.) Druce;Bleek bosvogeltje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Corydalis solida (L.) Clairv.;Vingerhelmbloem;Vaatplanten;Corydalis solida;(L.) Clairv.;Vingerhelmbloem;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Crataegus rhipidophylla Gandoger;Koraalmeidoorn;Vaatplanten;Crataegus rhipidophylla;Gandoger;Koraalmeidoorn;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Dactylorhiza fuchsii (Druce) Soó;Bosorchis;Vaatplanten;Dactylorhiza fuchsii;(Druce) Soó;Bosorchis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Epipactis muelleri Godf.;Geelgroene wespenorchis;Vaatplanten;Epipactis muelleri;Godf.;Geelgroene wespenorchis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Euphorbia amygdaloides L.;Amandelwolfsmelk;Vaatplanten;Euphorbia amygdaloides;L.;Amandelwolfsmelk;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Gagea spathacea (Hayne) Salisb.;Schedegeelster;Vaatplanten;Gagea spathacea;(Hayne) Salisb.;Schedegeelster;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Gagea villosa (Bieb.) Sweet;Akkergeelster;Vaatplanten;Gagea villosa;(Bieb.) Sweet;Akkergeelster;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Galeopsis speciosa Mill.;Dauwnetel;Vaatplanten;Galeopsis speciosa;Mill.;Dauwnetel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Gymnadenia conopsea (L.) R. Brown;Grote muggenorchis;Vaatplanten;Gymnadenia conopsea;(L.) R. Brown;Grote muggenorchis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Gymnocarpium dryopteris (L.) Newman;Gebogen driehoeksvaren;Vaatplanten;Gymnocarpium dryopteris;(L.) Newman;Gebogen driehoeksvaren;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Lathyrus nissolia L.;Graslathyrus;Vaatplanten;Lathyrus nissolia;L.;Graslathyrus;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Legousia speculum-veneris (L.) Chaix;Groot spiegelklokje;Vaatplanten;Legousia speculum-veneris;(L.) Chaix;Groot spiegelklokje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Luronium natans (L.) Rafin.;Drijvende waterweegbree;Vaatplanten;Luronium natans;(L.) Rafin.;Drijvende waterweegbree;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Neottia nidus-avis (L.) L.C.M. Rich.;Vogelnestje;Vaatplanten;Neottia nidus-avis;(L.) L.C.M. Rich.;Vogelnestje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Orobanche hederae Vaucher ex Duby;Klimopbremraap;Vaatplanten;Orobanche hederae;Vaucher ex Duby;Klimopbremraap;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Phyteuma spicatum L.;Witte rapunzel;Vaatplanten;Phyteuma spicatum;L.;Witte rapunzel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Polystichum aculeatum (L.) Roth;Stijve naaldvaren;Vaatplanten;Polystichum aculeatum;(L.) Roth;Stijve naaldvaren;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Polystichum setiferum (Forssk.) Woynar;Zachte naaldvaren;Vaatplanten;Polystichum setiferum;(Forssk.) Woynar;Zachte naaldvaren;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Potamogeton coloratus Hornem.;Weegbreefonteinkruid;Vaatplanten;Potamogeton coloratus;Hornem.;Weegbreefonteinkruid;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Scorzonera humilis L.;Kleine schorseneer;Vaatplanten;Scorzonera humilis;L.;Kleine schorseneer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Selinum carvifolia L.;Karwijselie;Vaatplanten;Selinum carvifolia;(L.) L.;Karwijselie;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Stachys officinalis (L.) Trev.;Betonie;Vaatplanten;Stachys officinalis;(L.) Trev.;Betonie;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vaatplanten;Veronica triphyllos L.;Handjesereprijs;Vaatplanten;Veronica triphyllos;L.;Handjesereprijs;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vissen;Cottus gobio;Rivierdonderpad;Vissen;Cottus gobio;NULL;Rivierdonderpad;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vissen;Lampetra planeri;Beekprik;Vissen;Lampetra planeri;NULL;Beekprik;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vissen;Misgurnus fossilis;Grote modderkruiper;Vissen;Misgurnus fossilis;NULL;Grote modderkruiper;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Vissen;Rhodeus sericeus amarus;Bittervoorn;Vissen;Rhodeus amarus;NULL;Bittervoorn;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren;Castor fiber;Europese bever;Zoogdieren;Castor fiber;NULL;Europese bever;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren;Cricetus cricetus;Europese hamster;Zoogdieren;Cricetus cricetus;NULL;Europese hamster;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Eptesicus serotinus;Laatvlieger;Zoogdieren;Eptesicus serotinus;NULL;Laatvlieger;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Myotis bechsteinii;Bechsteins vleermuis;Zoogdieren;Myotis bechsteinii;NULL;Bechsteins vleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Myotis brandtii;Brandts vleermuis;Zoogdieren;Myotis brandtii;NULL;Brandts vleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Myotis dasycneme;Meervleermuis;Zoogdieren;Myotis dasycneme;NULL;Meervleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Myotis daubentonii;Watervleermuis;Zoogdieren;Myotis daubentonii;NULL;Watervleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Myotis emarginatus;Ingekorven vleermuis;Zoogdieren;Myotis emarginatus;NULL;Ingekorven vleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Myotis myotis;Vale vleermuis;Zoogdieren;Myotis myotis;NULL;Vale vleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Myotis mystacinus;Baardvleermuis;Zoogdieren;Myotis mystacinus;NULL;Baardvleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Myotis nattereri;Franjestaart;Zoogdieren;Myotis nattereri;NULL;Franjestaart;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Nyctalus leisleri;Bosvleermuis;Zoogdieren;Nyctalus leisleri;NULL;Bosvleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Nyctalus noctula;Rosse vleermuis;Zoogdieren;Nyctalus noctula;NULL;Rosse vleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Pipistrellus nathusii;Ruige dwergvleermuis;Zoogdieren;Pipistrellus nathusii;NULL;Ruige dwergvleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Pipistrellus pipistrellus;Gewone dwergvleermuis;Zoogdieren;Pipistrellus pipistrellus;NULL;Gewone dwergvleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Pipistrellus pygmaeus;Kleine dwergvleermuis;Zoogdieren;Pipistrellus pygmaeus;NULL;Kleine dwergvleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Plecotus auritus;Gewone grootoorvleermuis;Zoogdieren;Plecotus auritus;NULL;Gewone grootoorvleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Vlaams-Brabant;2008;0;Zoogdieren_Vleermuizen;Plecotus austriacus;Grijze grootoorvleermuis;Zoogdieren;Plecotus austriacus;NULL;Grijze grootoorvleermuis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
